pvc_ID,pvc_EventType,TenantId,idleTimeSpent,CustomDataBlock.ContactId,formData.ddOPPMEL0,formData.currentState,formData.txtPrimaryEmail,formData.ddDeductible,formData.txtPolicyEffectiveDate,QuoteStatus,CustomDataBlock.Params,formData.protectionClass,formData.chkTerrorismCoverageApplies,formData.btnCancel,formData.btnSave,formData.txtCompanyName,formData.btnSubmit,formData.ddlUTMID,formData.zipCode,formData.TextBox2,formData.txtOfficePhone,PolicyBaseState,formData.btnConditions,formData.DropDownList1,formData.btnShowPopup,ErrorType,formData.ddlAppliedCredits,formData.txtZipCode,formData.ddlPropertyType,CustomDataBlock.YearOfBirth,formData.Logout,formData.ddlClassGroup,formData.previousbtn,formData.btnSubmission,ClaimNumber,CustomDataBlock.PhoneNumber,formData.ddlConstructionType,PolicyNumber,ClientIP,SaveDateTime,formData.txtClassificationCode,formData.ctl05,QuoteResponseTime,formData.btnCreateQuote,formData.city,formData.txtRelationshiptoPrimaryInsured,Event.Key,formData.TextBox1,CustomDataBlock.Email,formData.txtYearOfConstruction,formData.ddlCommunityClassification,formData.txtClassificationDescription,formData.ddlLLPO0,SessionId,formData.txtPolicyExpirationDate,formData.ddPOAL,formData.ddDeductibleType,Event.Action,CustomDataBlock.City,formData.ddOPND,formData.txtYBS,formData.clientAccounts,formData.trueAndCorrect,formData.txtEffectiveDate,AccountNumber,formData.ddlSegments,formData.txtOfficeFax,formData.ddlOrganizationType,CustomDataBlock.LastName,formData.ddlDropdown1,formData.txtPolicyProcedure,formData.chkAutomaticSprinklerSystem,ResourcePath,formData.txtAddressLine2,formData.lowPressure,formData.TxtLegalEntity,OriginatorName,eventType,EventName,UserId,ResourceReferrer,formData.ddEEJ,formData.streetLine1,formData.BtnBound,PremiumAmount,formData.addLocation,formData.txtBuildingNumber,formData.ddlType,PageName,formData.txtNaicstCode,formData.ddlRoofType,CustomDataBlock.DeviceInfo,CustomDataBlock.FirstName,UserAgent,formData.ddlAutomaticIncreasePercent,formData.txtNumberOfStories,formData.txtAddress1,formData.btnRemoveCoverage,formData.ddlClassification,formData.ddlLiabilityExposureBase,numberOfBuildings,formData.txtLimit,CustomDataBlock.UserRole,formData.LoanNumber,ErrorMessage,formData.ddlBusinessType,formData.txtAddressLine1,CustomDataBlock.TrackingId,CustomDataBlock.PostalCode,formData.nextbtn,formData.ddlState,formData.txtBusinessStarted,formData.ctl04,formData.btnAdditionalInsuredCoverages,formData.mortgagees,Identifiers,formData.productLine,Event.Message,formData.txtCity,formData.ddlBuildingLocation,QuoteNumber,formData.txtName,formData.territoryCode,formData.txtClaims,formData.txtOccupancySquareFootage,LineOfBusiness,ResourceName,formData.btnAdditionalCoverage,formData.ddEPIND,formData.streetLine2,formData.txtFEIN,formData.btnAll,formData.TextBox3,formData.txtAttn,formData.answers,formData.threeOrMoreLosses,formData.txtCompanyAddress,CustomDataBlock.BrowserInfo,CustomDataBlock.StreetAddress,formData.losses,formData.txtPolicyCode,formData.btnError,Event.Context,formData.ddlValuation,formData.ddlAgencyName,formData.txtBuildingDescription,CustomDataBlock.RequestCookies,formData.addBuilding,formData.fraudType,formData.txtAddress2,numberOfLocation,formData.numEmployees,formData.ddGAL,formData.policyEffectiveDate,formData.stateDropdown,formData.btnExclusions,formData.txtCountry,Approxpremiumamount,SiteName,Event.StatusCode,APIError,activesession,SourceSystem,UWName
14607,PageEvent,8,0.009502315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:12.8,NULL,NULL,NULL,NULL,NULL,NULL,txtPolicyExpirationDate,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,DatePicker,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,DatePicker,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,10/25/2025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14608,PageEvent,8,0.005949074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:15.2,NULL,NULL,NULL,NULL,NULL,NULL,txtPolicyCode,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14609,PageEvent,8,0.00755787,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:16.8,NULL,NULL,NULL,NULL,NULL,NULL,txtPolicyProcedure,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,3A3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14610,PageEvent,8,0.001412037,NULL,NULL,NULL,,NULL,10/25/2024,NULL,NULL,NULL,NULL,Cancel,Save,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,Add New,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:16.9,NULL,NULL,NULL,NULL,NULL,,btnShowPopup,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,10/25/2025,NULL,NULL,button-Tap,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,,Corporation,NULL,NULL,3A3,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageView,button-Tap,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Business,PolicyDetails,,NULL,NULL,NULL,Chrome,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Next,NY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,QQ7832710000,,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,,NULL,NULL,,NULL,NULL,NULL,Chrome,NULL,NULL,120,NULL,Add New,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14611,PageEvent,8,0.009074074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtName,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14612,PageEvent,8,00:00:002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtCountry,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,United States,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14613,PageEvent,8,00:00:001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtPrimaryEmail,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Peter@gmail.com,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14614,PageEvent,8,00:00:001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtAddress1,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,4251 Chestnut Street,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14615,PageEvent,8,00:00:001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtCity,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Philadelphia,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14616,PageEvent,8,00:00:002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,ddlState,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,dropdownTap,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,dropdownTap,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,PA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14617,PageEvent,8,00:00:002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:18.7,NULL,NULL,NULL,NULL,NULL,NULL,txtZipCode,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,19104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14618,PageEvent,8,0.010532407,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:19.9,NULL,NULL,NULL,NULL,NULL,NULL,txtOfficePhone,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,8798767876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14619,PageEvent,8,0.003518519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:19.0,NULL,NULL,NULL,NULL,NULL,NULL,txtName,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14620,PageEvent,8,00:01:060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:20.9,NULL,NULL,NULL,NULL,NULL,NULL,txtOfficeFax,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,99-88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14621,PageEvent,8,0.00400463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:22.2,NULL,NULL,NULL,NULL,NULL,NULL,txtNaicstCode,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,84-99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
14622,PageEvent,8,0.00650463,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,127.0.0.1,55:24.7,NULL,NULL,NULL,NULL,NULL,NULL,txtFEIN,NULL,NULL,NULL,NULL,NULL,NULL,410173ac-745c-422c-b5c8-ea0a50e7ed79,NULL,NULL,NULL,textInput,NULL,NULL,NULL,NULL,NULL,NULL,A00000003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://digitalpolicy-dev.azurewebsites.net/ClientSummary?quotationNumber=QQ7832710000&accNumber=A00000003,NULL,NULL,NULL,CLQB,PageEvent,textInput,Peter,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PolicyDetails,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QQ7832710000,NULL,NULL,NULL,NULL,Businessowners,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chrome,NULL,NULL,NULL,NULL,8767876545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PL CSS,200,NULL,NULL,Portal User,NULL
